,F_value,pvalue,value_counts,subsystem,name,alleles_sim,genes,reaction
PMDPHT,4.243489964711627,0.05719203283283297,"[(0.3780338764190674, 1), (0.5952906608581543, 1), (0.4274451732635498, 1), (0.636944055557251, 1), (0.427384614944458, 1), (0.3945045471191406, 1), (0.669440746307373, 1), (0.3916819095611572, 1), (0.3918461799621582, 1), (0.391740083694458, 1), (0.42734265327453613, 1), (0.43270063400268555, 1), (0.2783675193786621, 1), (0.4413623809814453, 1), (0.42772388458251953, 1), (0.4270811080932617, 1), (0.4027230739593506, 1)]",Cofactor and Prosthetic Group Biosynthesis,pyrimidine phosphatase,,[],5aprbu_c + h2o_c --> 4r5au_c + pi_c
RBFSb,4.243477902087587,0.057192345958110964,"[(0.3780336380004883, 1), (0.5952906608581543, 1), (0.4274451732635498, 1), (0.6369438171386719, 1), (0.4273843765258789, 1), (0.3945047855377197, 1), (0.669440507888794, 1), (0.3916819095611572, 1), (0.3918461799621582, 1), (0.3917398452758789, 1), (0.42734384536743164, 1), (0.43270039558410645, 1), (0.2783677577972412, 1), (0.4413619041442871, 1), (0.42772388458251953, 1), (0.4270811080932617, 1), (0.4027228355407715, 1)]",Riboflavin Metabolism,riboflavin synthase,,['Rv1412'],2.0 dmlz_c --> 4r5au_c + ribflv_c
RBFSa,4.243477329627177,0.05719236081826321,"[(0.3780336380004883, 1), (0.5952906608581543, 1), (0.4274449348449707, 1), (0.6369438171386719, 1), (0.4273843765258789, 1), (0.3945045471191406, 1), (0.669440507888794, 1), (0.3916819095611572, 1), (0.3918461799621582, 1), (0.3917398452758789, 1), (0.42734384536743164, 1), (0.43270039558410645, 1), (0.278367280960083, 1), (0.4413619041442871, 1), (0.42772388458251953, 1), (0.4270811080932617, 1), (0.4027228355407715, 1)]",Riboflavin Metabolism,riboflavin synthase,,['Rv1416'],4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c
RBFK,4.2434653427031,0.05719267198058981,"[(0.3780336380004883, 1), (0.5952906608581543, 1), (0.4274451732635498, 1), (0.6369438171386719, 1), (0.427384614944458, 1), (0.3945047855377197, 1), (0.669440746307373, 1), (0.39168214797973633, 1), (0.3918464183807373, 1), (0.391740083694458, 1), (0.42734408378601074, 1), (0.43270039558410645, 1), (0.2783675193786621, 1), (0.4413619041442871, 1), (0.42772412300109863, 1), (0.4270808696746826, 1), (0.4027228355407715, 1)]",Riboflavin Metabolism,riboflavin kinase,,['Rv2786c'],atp_c + ribflv_c --> adp_c + fmn_c + h_c
DB4PS,4.243462314697614,0.05719275058332392,"[(0.3780338764190674, 1), (0.5952908992767334, 1), (0.4274451732635498, 1), (0.636944055557251, 1), (0.427384614944458, 1), (0.3945047855377197, 1), (0.669440507888794, 1), (0.39168214797973633, 1), (0.3918464183807373, 1), (0.391740083694458, 1), (0.42734408378601074, 1), (0.43270063400268555, 1), (0.2783675193786621, 1), (0.4413623809814453, 1), (0.42772412300109863, 1), (0.4270808696746826, 1), (0.4027228355407715, 1)]",Cofactor and Prosthetic Group Biosynthesis,"3,4-Dihydroxy-2-butanone-4-phosphate synthase",,['Rv1940'],ru5p__D_c --> db4p_c + for_c + h_c
UAGCVT,4.237577589074653,0.05734574996289635,"[(0.8274086713790894, 2), (0.7913738489151001, 1), (0.9469723701477051, 1), (0.8274153470993042, 1), (0.9767669439315796, 1), (0.827409029006958, 1), (0.8043184280395508, 1), (1.0, 1), (0.8019822835922241, 1), (0.8020788431167603, 1), (0.8020356893539429, 1), (0.8273791074752808, 1), (0.8311948776245117, 1), (0.721291184425354, 1), (0.8373527526855469, 1), (0.8098526000976562, 1)]",Alternate Carbon Metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,,['Rv1315'],pep_c + uacgam_c --> pi_c + uaccg_c
UAPGR,4.237573591203745,0.05734585406860703,"[(0.8274086713790894, 2), (0.7913737297058105, 1), (0.9469723701477051, 1), (0.8274153470993042, 1), (0.97676682472229, 1), (0.8274089097976685, 1), (0.8043184280395508, 1), (1.0, 1), (0.8019822835922241, 1), (0.8020788431167603, 1), (0.8020356893539429, 1), (0.8273792266845703, 1), (0.8311947584152222, 1), (0.721291184425354, 1), (0.8373526334762573, 1), (0.8098526000976562, 1)]",Alternate Carbon Metabolism,UDP-N-acetylenolpyruvoylglucosamine reductase,,['Rv0482'],h_c + nadph_c + uaccg_c --> nadp_c + uamr_c
GLUR,4.235647571040332,0.057396034036825694,"[(0.1725914478302002, 2), (0.20866918563842773, 1), (0.05302751064300537, 1), (0.17258477210998535, 1), (0.02323317527770996, 1), (0.1725912094116211, 1), (0.19571006298065186, 1), (0.0, 1), (0.19801783561706543, 1), (0.1979212760925293, 1), (0.19796383380889893, 1), (0.17262089252471924, 1), (0.16880524158477783, 1), (0.27870893478393555, 1), (0.16264736652374268, 1), (0.1901475191116333, 1)]","Alanine, Aspartate, and Glutamate Metabolism",glutamate racemase,,['Rv1338'],glu__D_c <=> glu__L_c
G1PACT,4.22870950415771,0.05757722484317991,"[(0.5828194618225098, 2), (0.5154705047607422, 1), (0.824195146560669, 1), (0.5828337669372559, 1), (0.8688228130340576, 1), (0.5828197002410889, 1), (0.5391929149627686, 1), (0.9133119583129883, 1), (0.5448274612426758, 1), (0.5343153476715088, 1), (0.5342216491699219, 1), (0.5827631950378418, 1), (0.5900692939758301, 1), (0.37961673736572266, 1), (0.601860761642456, 1), (0.5491049289703369, 1)]",Alternate Carbon Metabolism,glucosamine-1-phosphate N-acetyltransferase,,[],accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c
PGAMT,4.2287091267253265,0.057577234718277595,"[(0.41718053817749023, 2), (0.4845294952392578, 1), (0.17580509185791016, 1), (0.41716623306274414, 1), (0.13117694854736328, 1), (0.41718029975891113, 1), (0.46080708503723145, 1), (0.08668828010559082, 1), (0.4551725387573242, 1), (0.4656846523284912, 1), (0.4657783508300781, 1), (0.4172370433807373, 1), (0.4099304676055908, 1), (0.6203832626342773, 1), (0.39813923835754395, 1), (0.4508950710296631, 1)]",Other Amino Acid Metabolism,phosphoglucosamine mutase,,['Rv3441c'],gam1p_c <=> gam6p_c
GF6PTAr,4.228706521397797,0.05757730288382322,"[(0.5828194618225098, 2), (0.5154702663421631, 1), (0.8241949081420898, 1), (0.5828335285186768, 1), (0.8688225746154785, 1), (0.5828197002410889, 1), (0.5391926765441895, 1), (0.9133114814758301, 1), (0.5448274612426758, 1), (0.5343151092529297, 1), (0.5342216491699219, 1), (0.5827629566192627, 1), (0.590069055557251, 1), (0.37961649894714355, 1), (0.601860523223877, 1), (0.5491044521331787, 1)]","Alanine, Aspartate, and Glutamate Metabolism",,,['Rv3436c'],f6p_c + gln__L_c <=> gam6p_c + glu__L_c
CDPMEK,4.217643605647672,0.05786760958956716,"[(0.638129711151123, 2), (0.5630834102630615, 1), (0.888817548751831, 1), (0.6381435394287109, 1), (0.9512860774993896, 1), (0.588325023651123, 1), (1.0, 1), (0.5848269462585449, 1), (0.5850191116333008, 1), (0.584935188293457, 1), (0.6380660533905029, 1), (0.6460669040679932, 1), (0.4156336784362793, 1), (0.6589782238006592, 1), (0.6381289958953857, 1), (0.6005327701568604, 1)]",Polyprenyl Metabolism,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,,['Rv1011'],4c2me_c + atp_c --> 2p4c2me_c + adp_c + h_c
MEPCT,4.217630323991403,0.05786795915219019,"[(0.6381819248199463, 2), (0.5631461143493652, 1), (0.8888332843780518, 1), (0.6381959915161133, 1), (0.9512929916381836, 1), (0.5883841514587402, 1), (1.0, 1), (0.5848867893218994, 1), (0.5850791931152344, 1), (0.5849952697753906, 1), (0.6381180286407471, 1), (0.6461181640625, 1), (0.41571807861328125, 1), (0.6590275764465332, 1), (0.638181209564209, 1), (0.6005904674530029, 1)]",Polyprenyl Metabolism,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,,['Rv3582c'],2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c
DXPRIi,4.217620096029365,0.05786822834570361,"[(0.5631461143493652, 1), (0.8888330459594727, 1), (0.6381955146789551, 1), (0.9512925148010254, 1), (0.638181209564209, 1), (0.588383674621582, 1), (1.0, 1), (0.5848879814147949, 1), (0.5850784778594971, 1), (0.5849947929382324, 1), (0.6381180286407471, 1), (0.6461176872253418, 1), (0.41571760177612294, 1), (0.6590273380279541, 1), (0.6381809711456299, 1), (0.6381814479827881, 1), (0.6005902290344238, 1)]",Polyprenyl Metabolism,1-deoxy-D-xylulose reductoisomerase,,['Rv2870c'],dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c
DXPS,4.216747962904704,0.05789118775696595,"[(0.6381816864013672, 2), (0.5630958080291748, 1), (0.8888328075408936, 1), (0.6381959915161133, 1), (0.9512929916381836, 1), (0.5883641242980957, 1), (1.0, 1), (0.584885835647583, 1), (0.5850787162780762, 1), (0.5849950313568115, 1), (0.6381182670593262, 1), (0.6461179256439209, 1), (0.41571784019470215, 1), (0.6590273380279541, 1), (0.6381809711456299, 1), (0.6005916595458984, 1)]",Polyprenyl Metabolism,1-deoxy-D-xylulose 5-phosphate synthase,,"['Rv3379c', 'Rv2682c']",g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c
HEMEOS,4.214259410982682,0.05795675924727891,"[(0.7812832593917847, 3), (0.7368909120559692, 1), (0.9328005313873291, 1), (0.7812587022781372, 1), (0.9705578088760376, 1), (0.7496259212493896, 1), (1.0, 1), (0.7490363121032715, 1), (0.7491836547851562, 1), (0.7493718862533569, 1), (0.7812459468841553, 1), (0.786081075668335, 1), (0.6468054056167603, 1), (0.7938841581344604, 1), (0.7590340375900269, 1)]",Cofactor and Prosthetic Group Biosynthesis,Heme O synthase,['Rv1451'],['Rv1451'],frdp_c + h2o_c + pheme_c --> hemeO_c + ppi_c
FCLT,4.214256026284932,0.05795684849100302,"[(0.7812832593917847, 2), (0.7368910312652588, 1), (0.9328006505966187, 1), (0.7812588214874268, 1), (0.9705579280853271, 1), (0.7496260404586792, 1), (1.0, 1), (0.749036431312561, 1), (0.7491835355758667, 1), (0.7493718862533569, 1), (0.7812459468841553, 1), (0.7860811948776245, 1), (0.6468056440353394, 1), (0.7938841581344604, 1), (0.7812831401824951, 1), (0.7590336799621582, 1)]",Cofactor and Prosthetic Group Biosynthesis,Ferrochelatase,,['Rv1485'],fe2_c + ppp9_c --> 2.0 h_c + pheme_c
HEMEAS_1,4.214250081016494,0.057957005249230774,"[(0.7812834978103638, 3), (0.7368911504745483, 1), (0.9328007698059082, 1), (0.7812589406967163, 1), (0.9705581665039062, 1), (0.7496259212493896, 1), (1.0, 1), (0.7490365505218506, 1), (0.7491838932037354, 1), (0.7493718862533569, 1), (0.7812461853027344, 1), (0.7860813140869141, 1), (0.6468055248260498, 1), (0.79388427734375, 1), (0.7590337991714478, 1)]",Cofactor and Prosthetic Group Biosynthesis,Heme A synthase,,"['Rv3029c', 'Rv2194', 'Rv3028c', 'Rv2196', 'Rv1456c', 'Rv2195', 'Rv3043c', 'Rv2200c', 'Rv1623c', 'Rv2193', 'Rv1622c']",h2o_c + hemeO_c --> 4.0 h_c + hemeA_c
AACPS10,4.196953808162022,0.058415172571316995,"[(0.638139009475708, 3), (0.5639340877532959, 1), (0.8888204097747803, 1), (0.6381542682647705, 1), (0.9512887001037598, 1), (0.5850000381469727, 1), (1.0, 1), (0.5848305225372314, 1), (0.5850307941436768, 1), (0.584923505783081, 1), (0.6380770206451416, 1), (0.6460766792297363, 1), (0.4156484603881836, 1), (0.6589875221252441, 1), (0.6013293266296387, 1)]",Fatty Acid Metabolism,AACPS10,,[],ACP_c + atp_c + mocdca_c --> amp_c + mstrACP_c + ppi_c
FMNAT,4.188436957472993,0.05864234325670277,"[(0.33589184284210205, 1), (0.5293933153152466, 1), (0.38008224964141846, 1), (0.5661433935165405, 1), (0.38009166717529297, 1), (0.34924185276031494, 1), (0.5948406457901001, 1), (0.34833991527557373, 1), (0.34845948219299316, 1), (0.34839558601379395, 1), (0.3800565004348755, 1), (0.38481712341308594, 1), (0.24759674072265625, 1), (0.39251065254211426, 1), (0.38091325759887706, 1), (0.3793569803237915, 1), (0.3581526279449463, 1)]",Riboflavin Metabolism,FMN adenylyltransferase,,['Rv2786c'],atp_c + fmn_c + h_c --> fad_c + ppi_c
ICHORSi,4.187045794875322,0.05867954851802904,"[(0.38004374504089355, 3), (0.3358428478240967, 1), (0.5293655395507812, 1), (0.3800400495529175, 1), (0.5665758848190308, 1), (0.3479064702987671, 1), (0.5955914258956909, 1), (0.34829282760620117, 1), (0.3484088182449341, 1), (0.34834539890289307, 1), (0.38000690937042236, 1), (0.38477230072021484, 1), (0.24751436710357666, 1), (0.39246273040771484, 1), (0.35811734199523926, 1)]",Oxidative Phosphorylation,,,['Rv3215'],chor_c --> ichor_c
SEPHCHCS,4.187045794875322,0.05867954851802904,"[(0.38004374504089355, 3), (0.3358428478240967, 1), (0.5293655395507812, 1), (0.3800400495529175, 1), (0.5665758848190308, 1), (0.3479064702987671, 1), (0.5955914258956909, 1), (0.34829282760620117, 1), (0.3484088182449341, 1), (0.34834539890289307, 1), (0.38000690937042236, 1), (0.38477230072021484, 1), (0.24751436710357666, 1), (0.39246273040771484, 1), (0.35811734199523926, 1)]",Cofactor and Prosthetic Group Biosynthesis,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,,['Rv0555'],akg_c + h_c + ichor_c <=> 2sephchc_c + co2_c
SHCHCS3,4.1870446632183365,0.05867957879437215,"[(0.38004374504089355, 3), (0.3358428478240967, 1), (0.5293656587600708, 1), (0.3800400495529175, 1), (0.5665760040283203, 1), (0.3479064702987671, 1), (0.5955915451049805, 1), (0.34829282760620117, 1), (0.3484088182449341, 1), (0.34834539890289307, 1), (0.3800070285797119, 1), (0.38477230072021484, 1), (0.2475144863128662, 1), (0.39246273040771484, 1), (0.35811734199523926, 1)]",Cofactor and Prosthetic Group Biosynthesis,"2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase",,['Rv0555'],2sephchc_c <=> 2shchc_c + pyr_c
SUCBZS,4.187039987444828,0.05867970389017893,"[(0.3800438642501831, 3), (0.3358428478240967, 1), (0.5293656587600708, 1), (0.3800400495529175, 1), (0.5665760040283203, 1), (0.3479064702987671, 1), (0.5955915451049805, 1), (0.34829282760620117, 1), (0.3484090566635132, 1), (0.3483455181121826, 1), (0.3800070285797119, 1), (0.3847724199295044, 1), (0.2475144863128662, 1), (0.3924628496170044, 1), (0.35811734199523926, 1)]",Cofactor and Prosthetic Group Biosynthesis,O-succinylbenzoate-CoA synthase,,[],2shchc_c --> h2o_c + sucbz_c
NPHS,4.186896179383747,0.058683551489249426,"[(0.8274081945419312, 3), (0.7920159101486206, 1), (0.946972131729126, 1), (0.8274157047271729, 1), (0.97676682472229, 1), (0.8016752004623413, 1), (1.0, 1), (0.8019821643829346, 1), (0.8020778894424438, 1), (0.8020268678665161, 1), (0.8273787498474121, 1), (0.8311944007873535, 1), (0.7212903499603271, 1), (0.8373521566390991, 1), (0.8098515272140503, 1)]",Cofactor and Prosthetic Group Biosynthesis,naphthoate synthase,,['Rv0548c'],sbzcoa_c --> coa_c + dhna_c
HEXTT,4.186890380957801,0.05868370663294061,"[(0.8274081945419312, 3), (0.7920159101486206, 1), (0.946972131729126, 1), (0.8274155855178833, 1), (0.9767667055130005, 1), (0.8016750812530518, 1), (1.0, 1), (0.8019821643829346, 1), (0.8020778894424438, 1), (0.8020274639129639, 1), (0.8273786306381226, 1), (0.8311945199966431, 1), (0.7212903499603271, 1), (0.8373522758483887, 1), (0.8098517656326294, 1)]",Lipid metabolism,trans-hexaprenyltranstransferase,,['Rv0562'],hexdp_c + ipdp_c --> hepdp_c + ppi_c
DHNAOT,4.186888952990214,0.05868374483996341,"[(0.8274080753326416, 3), (0.792015790939331, 1), (0.946972131729126, 1), (0.8274157047271729, 1), (0.9767667055130005, 1), (0.8016749620437622, 1), (1.0, 1), (0.8019822835922241, 1), (0.8020778894424438, 1), (0.8020268678665161, 1), (0.8273786306381226, 1), (0.831194281578064, 1), (0.7212902307510376, 1), (0.8373521566390991, 1), (0.8098516464233398, 1)]",Cofactor and Prosthetic Group Biosynthesis,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",,['Rv0534c'],dhna_c + octdp_c --> 2dmmq8_c + co2_c + h_c + ppi_c
OPP,4.186883830602209,0.058683881895972366,"[(0.8274081945419312, 3), (0.7920159101486206, 1), (0.946972131729126, 1), (0.8274155855178833, 1), (0.97676682472229, 1), (0.8016750812530518, 1), (1.0, 1), (0.8019824028015137, 1), (0.8020780086517334, 1), (0.8020274639129639, 1), (0.8273786306381226, 1), (0.8311944007873535, 1), (0.7212904691696167, 1), (0.8373521566390991, 1), (0.8098515272140503, 1)]",Lipid metabolism,R05611,,[],hepdp_c + ipdp_c --> octdp_c + ppi_c
GGTT,4.186879733757685,0.05868399151253169,"[(0.8274083137512207, 3), (0.7920160293579102, 1), (0.9469722509384155, 1), (0.8274157047271729, 1), (0.97676682472229, 1), (0.8016753196716309, 1), (1.0, 1), (0.801983118057251, 1), (0.8020780086517334, 1), (0.8020275831222534, 1), (0.8273788690567017, 1), (0.8311945199966431, 1), (0.7212905883789062, 1), (0.8373525142669678, 1), (0.809851884841919, 1)]",Lipid metabolism,geranylgeranyltranstransferase,,['Rv3398c'],ggdp_c + ipdp_c --> pendp_c + ppi_c
PPTTm,4.18687957666987,0.05868399571563127,"[(0.8274081945419312, 3), (0.7920159101486206, 1), (0.946972131729126, 1), (0.8274155855178833, 1), (0.9767669439315796, 1), (0.8016750812530518, 1), (1.0, 1), (0.8019828796386719, 1), (0.8020780086517334, 1), (0.8020274639129639, 1), (0.8273786306381226, 1), (0.8311945199966431, 1), (0.7212903499603271, 1), (0.8373522758483887, 1), (0.8098517656326294, 1)]",Lipid metabolism,"trans-pentaprenyltranstransferase, mitochondrial",,[],ipdp_c + pendp_c --> hexdp_c + ppi_c
SUCBZL,4.186864214867786,0.05868440674338904,"[(0.8274081945419312, 3), (0.7920159101486206, 1), (0.9469722509384155, 1), (0.8274157047271729, 1), (0.97676682472229, 1), (0.8016750812530518, 1), (1.0, 1), (0.8019847869873047, 1), (0.8020778894424438, 1), (0.8020268678665161, 1), (0.8273786306381226, 1), (0.8311944007873535, 1), (0.7212902307510376, 1), (0.8373522758483887, 1), (0.8098517656326294, 1)]",Cofactor and Prosthetic Group Biosynthesis,o-succinylbenzoate-CoA ligase,,"['Rv0542c', 'Rv0553']",atp_c + coa_c + sucbz_c --> amp_c + ppi_c + sbzcoa_c
RNDR1,4.179251509353312,0.058888513313649145,"[(0.4607670307159424, 3), (0.40718841552734375, 1), (0.6417713165283203, 1), (0.46077847480773926, 1), (0.6868762969970703, 1), (0.42136693000793457, 1), (0.722048282623291, 1), (0.4222829341888428, 1), (0.4224205017089844, 1), (0.42234301567077637, 1), (0.4607226848602295, 1), (0.46649861335754406, 1), (0.30011820793151855, 1), (0.47582101821899414, 1), (0.4341886043548584, 1)]",Purine and Pyrimidine Biosynthesis,ribonucleoside-diphosphate reductase (ADP),,"['Rv0570', 'Rv3051c', 'Rv1981c', 'Rv3048c']",adp_c + trdrd_c --> dadp_c + h2o_c + trdox_c
FE3Ri,4.155440206754511,0.05953233893877505,"[(0.8715572357177734, 3), (0.8454203605651855, 1), (0.9605368375778198, 1), (0.871549129486084, 1), (0.9827098846435547, 1), (0.851318359375, 1), (1.0, 1), (0.8526296615600586, 1), (0.8527065515518188, 1), (0.8527426719665527, 1), (0.8715354204177856, 1), (0.8743748664855957, 1), (0.7925843000411987, 1), (0.8789573907852173, 1), (0.8584914207458496, 1)]",Redox Metabolism,Fe(III) reduction,,[],fadh2_c + 2.0 fe3_c --> fad_c + 2.0 fe2_c + 2.0 h_c
CMCBTFU,4.13691300897573,0.06003902470180515,"[(0.6409506797790527, 3), (0.5673224925994873, 1), (0.8896844387054443, 1), (0.6409103870391846, 1), (0.951667070388794, 1), (0.5835552215576172, 1), (1.0, 1), (0.5880141258239746, 1), (0.5882551670074463, 1), (0.588564395904541, 1), (0.6408891677856445, 1), (0.6488265991210938, 1), (0.42018890380859375, 1), (0.6616368293762207, 1), (0.6044256687164307, 1)]",Redox Metabolism,CMCBTFU,,"['Rv2895c', 'Rv1349', 'Rv1348']",fcmcbtt_c --> cmcbtt_c + fe3_c
EX_fe3,4.136908934160507,0.06003913669776893,"[(0.35904884338378906, 3), (0.4326772689819336, 1), (0.11031532287597656, 1), (0.35908937454223633, 1), (0.048332691192627064, 1), (0.4164445400238037, 1), (0.0, 1), (0.4119853973388672, 1), (0.4117445945739746, 1), (0.4114348888397217, 1), (0.35911059379577637, 1), (0.35117292404174794, 1), (0.579810380935669, 1), (0.3383629322052002, 1), (0.39557409286499023, 1)]",Exchange,,,[],fe3_e <=> 
CMCBTFL,4.1369069030331405,0.06003919252323069,"[(0.6409504413604736, 3), (0.5673224925994873, 1), (0.8896844387054443, 1), (0.6409103870391846, 1), (0.951667070388794, 1), (0.5835549831390381, 1), (1.0, 1), (0.5880141258239746, 1), (0.5882551670074463, 1), (0.588564395904541, 1), (0.6408891677856445, 1), (0.6488265991210938, 1), (0.42018890380859375, 1), (0.6616368293762207, 1), (0.6044256687164307, 1)]",Redox Metabolism,CMCBTFL,,"['Rv1348', 'Rv1349', 'Rv2895c']",cmcbtt_c + fe3_e --> fcmcbtt_c
PUNP1,4.10750989449209,0.06085360867472409,"[(0.4607672691345215, 3), (0.40718770027160645, 1), (0.6425235271453857, 1), (0.46077823638916016, 1), (0.6868762969970703, 1), (0.4162445068359375, 1), (0.722048282623291, 1), (0.4222991466522217, 1), (0.4224205017089844, 1), (0.42234277725219727, 1), (0.46059441566467285, 1), (0.46549034118652344, 1), (0.3000009059906006, 1), (0.4758615493774414, 1), (0.4341890811920166, 1)]",Purine and Pyrimidine Biosynthesis,purine-nucleoside phosphorylase (Adenosine),,['Rv3307'],adn_c + pi_c <=> ade_c + r1p_c
